ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 1 default
\n<strong>IMPELLER CONSTRUCTION:</strong>  SP40 is Thermoplastic / SP50 is Cast Iron",,,taxable,,1,5,,0,0,,,,,0,,,,"Sump\, Effluent & Sewage Pumps > Sewage Pumps, Sump\, Effluent & Sewage Pumps",,,https://www.movewater.ca/wp-content/uploads/2019/04/sp.jpg.webp,,,,,,,,,0,Brands,Hydromatic,1,1,Hydromatic SP Series,"SP-50A1-20 Hydromatic Pump, SP-50A2-20 Hydromatic Pump, SP-50M3 20 Hydromatic Pump, SP-50M5 20 Hydromatic Pump, SP-50MCI6-20 Hydromatic Pump",1,1,

1328,variable,"HYD 5425, HYD 5820",Hydromatic SPD Series High-Head Effluent Pumps,1,0,visible,"Specifically designed to meet the demands of septic tank effluent applications that require a ""high-head"" dual seal pump.
\n<h3>KEY FEATURES</h3>
\n<ul>
\n 	<li>Two (2) Carbon/Ceramic Type 21 Mechanical Seals Mounted in Tandem</li>
\n 	<li>Oil-Filled Motor with Automatic Reset Thermal Overload for Maximum Protection (single-phase models)</li>
\n 	<li>Upper &amp; Lower Ball Bearing Construction</li>
\n 	<li>Piggyback Plug Available for Easy Maintenance and Switch Replacement</li>
\n 	<li>Optional Seal Failure Probe Warns of Seal Leak</li>
\n 	<li>Capacitor Start for Increased Starting Torque (single-phase models)</li>
\n</ul>","<strong>BODY CONSTRUCTION:</strong>  Class 30 Cast Iron
\n<strong>HORSEPOWER:</strong>  1/2 HP
\n<strong>MAXIMUM HEAD:</strong>  50 ft. (15.2 m)
\n<strong>MAXIMUM CAPACITY:</strong>  112 GPM (7.1 LPS)
\n<strong>FLOW at 10' LIFT:</strong>  104 GPM
\n<strong>SWITCH TYPE:</strong>  Diaphragm Pressure Switch
\n<strong>MINIMUM SUMP DIAMETER:</strong>  Simplex: 24"" / Duplex: 36""
\n<strong>DISCHARGE PIPE SIZE:</strong>  2"" NPT (3"" NPT optional)
\n<strong>MAXIMUM SOLIDS HANDLING SIZE:</strong>  3/4""
\n<strong>AMP DRAW (full load):</strong>  14 amps on 115v / 7 amps on 230v 1-phase / 3.6 amps on 208v / 3.5 amps on 230v 3-phase / 1.8 amps on 460v / 1.9 amps on 575v
\n<strong>CORD LENGTH:</strong>  10' SJTW (20' optional)
\n<strong>VOLTAGE:</strong>  Available in 115v or 208v 1-phase, OR 230v, 460v, or 575v 3-phase 60 Hz
\n<strong>MAXIMUM LIQUID TEMPERATURE:</strong>  140°F (60°C)
\n<strong>IMPELLER CONSTRUCTION:</strong>  Class 30 Cast Iron, 2-vane",,,taxable,,1,5,,0,0,,,,,0,,,,"Sump\, Effluent & Sewage Pumps > Effluent Pumps, Sump\, Effluent & Sewage Pumps",,,https://www.movewater.ca/wp-content/uploads/2019/04/SPD-100AH2-20-Hydromatic-Pump.jpg.webp,,,,,,,,,0,Brands,Hydromatic,1,1,Hydromatic SPD Series,"SPD-100AH2-20 Hydromatic Pump, SPD-50AH1-20 Hydromatic Pump",1,1,

1331,variable,"HYD 6990, HYD 7000",Hydromatic SKV40 Series,1,0,visible,"Recessed vortex impeller allows pumping of stringy material and reduces clogging.
\n<h3>KEY FEATURES</h3>
\n<ul>
\n 	<li>Carbon/Ceramic Type 21 Mechanical Shaft Seal</li>
\n 	<li>Oil-Filled Motor with Automatic Reset Thermal Overload Protection</li>
\n 	<li>Lower Single-Row Ball Bearing Construction</li>
\n 	<li>Piggyback Plug Available for Easy Maintenance and Switch Replacement</li>
\n</ul>","Pump/Motor Unit: Submersible
\n
\nManual Models: SKV40M1 - SKV40M2
\n
\nAutomatic Models: SKV40A1 - SKV40A2
\n
\nHorsepower: 4/10
\n
\nFull Load Amps: 12.6 6.4
\n
\nMotor Type: Shaded Pole (4 Pole)
\n
\nR.P.M: 1550
\n
\nPhase Ø: 1
\n
\nVoltage: 115 - 230
\n
\nHertz: 60
\n
\nOperation: Intermittent
\n
\nTemperature: 120°F Ambient
\n
\nNEMA Design: A
\n
\nInsulation: Class B
\n
\nDischarge Size: 2” NPT std.
\n
\nSolids Handling: 2”
\n
\nUnit Weight: 35 lbs.
\n
\nPower Cord: 18/3, SJTW, 10’ std. (20’ opt.) 230V = 10’ std.",,,taxable,,1,5,,0,0,,,,,0,,,,"Sump\, Effluent & Sewage Pumps > Sewage Pumps, Sump\, Effluent & Sewage Pumps",,,https://www.movewater.ca/wp-content/uploads/2019/04/skv40.jpg.webp,,,,,,,,,0,Brands,Hydromatic,1,1,Hydromatic SKV-40 Series,"SKV-40AW1 Hydromatic Pump - 10 ft., SKV-40AW1 Hydromatic Pump - 20 ft.",1,1,

1334,simple,HYD 7050,Hydromatic SKV50 Series,1,0,visible,"<strong>SKV-50AW1-10 ft. Hydromatic Pump</strong>
\n<strong>SKV-50AW1-20 ft. Hydromatic Pump</strong>
\n
\nRecessed vortex impeller allows pumping of stringy material and reduces clogging.
\n<h3>KEY FEATURES</h3>
\n<ul>
\n 	<li>Carbon/Ceramic Type 21 Mechanical Shaft Seal</li>
\n 	<li>Oil-Filled Motor with Automatic Reset Thermal Overload Protection</li>
\n 	<li>Lower Single-Row Ball Bearing Construction</li>
\n 	<li>Piggyback Plug Available for Easy Maintenance and Switch Replacement</li>
\n</ul>","Pump/Motor Unit: Submersible
\n
\nHorsepower: ½
\n
\nMotor Type: PSC
\n
\nR.P.M: 1650
\n
\nPhase Ø: 1
\n
\nHertz: 60
\n
\nOperation Intermittent
\n
\nTemperature: 140°F Ambient
\n
\nInsulation: Class B
\n
\nDischarge Size: 2” NPT std.
\n
\nSolids Handling: 2”
\n
\nUnit Weight: 54 lbs.
\n
\nPower Cord: 16/3, SJTW, 115V = 10’ std. (20’ opt.) 230V = 20’ std.",,,taxable,,1,3,,0,0,,,,,0,,,1,"Sump\, Effluent & Sewage Pumps > Sewage Pumps, Sump\, Effluent & Sewage Pumps",,,https://www.movewater.ca/wp-content/uploads/2019/04/skv50.jpg.webp,,,,,,,,,0,Brands,Hydromatic,1,1,,,,,

1337,variable,"HYD 7100, HYD 7150",Hydromatic SK50 & SK60 Cast Iron Sewage Pumps,1,0,visible,"<h3>KEY FEATURES</h3>
\n<ul>
\n 	<li>Carbon/Ceramic Type 21 Shaft Seal</li>
\n 	<li>Oil-Filled Motor with Automatic Reset Thermal Overload for Maximum Protection (single phase models)</li>
\n 	<li>Upper and Lower Single Row Ball Bearing Construction</li>
\n 	<li>Piggyback Plug Available for Easy Maintenance and Switch Replacement</li>
\n 	<li>Submersible, Two-Vane, Semi-Open Cast Iron Impeller</li>
\n</ul>","<p style=""text-align: left;""><strong>BODY CONSTRUCTION:</strong>  Class 30 Cast Iron
\n<strong>HORSEPOWER:</strong>  Available in 1/2, 1, 1-1/2, and 2 HP
\n<strong>MAXIMUM HEAD:</strong>  SKHS200: 75 ft. (22.9 m)
\n<strong>MAXIMUM CAPACITY:</strong>  SKHS200: 175 GPM (11.0 LPS)
\n<strong>FLOW at 10' LIFT:</strong>  10' of Head is Below Recommended Head for This Series
\n<strong>SWITCH TYPE:</strong>  Wide-angle Tethered Float Switch OR Manual Operation (model dependent)
\n<strong>MINIMUM SUMP DIAMETER:</strong>  Simplex: 18"" / Duplex: 30""
\n<strong>DISCHARGE PIPE SIZE:</strong>  2"" NPT (3"" NPT optional)
\n<strong>MAXIMUM SOLIDS HANDLING SIZE:</strong>  2""
\n<strong>AMP DRAW (full load):</strong>  Model and Voltage Dependent - See Spec Sheet For Details
\n<strong>CORD LENGTH:</strong>  10' SJTW (20' optional)
\n<strong>VOLTAGE:</strong>  115v or 230v in 1- or 3-phase (model dependent)
\n<strong>MAXIMUM LIQUID TEMPERATURE:</strong>  130 Degrees F (54 Degrees C)
\n<strong>MOTOR:</strong>  Split Phase with Thermal Overload Protection
\n<strong>IMPELLER CONSTRUCTION:</strong>  Class 30 Cast Iron</p>",,,taxable,,1,5,,0,0,,,,,0,,,,"Sump\, Effluent & Sewage Pumps > Sewage Pumps, Sump\, Effluent & Sewage Pumps",,,https://www.movewater.ca/wp-content/uploads/2019/04/Hydromatic-Pump-SK50-Sewage-Series.jpg.webp,,,,,,,,,0,Brands,Hydromatic,1,1,Hydromatic SK50 & SK60,"SK-50A1-20 Hydromatic Pump, SK-60A1-20 Hydromatic Pump",1,1,

1340,variable,"HYD 7600, HYD 7700, HYD 7720, HYD 7750, HYD 7790, HYD 7800",Hydromatic Pump SKHS Series Sewage Pumps,1,0,visible,"Specifically designed to meet the demands of wastewater and sewage handling in residential and commercial building applications.
\n<h3>KEY FEATURES</h3>
\n<ul>
\n 	<li>Carbon-Ceramic Type 21 Mechanical Shaft Seal</li>
\n 	<li>Oil-Filled Motor with Automatic Reset Thermal Overload for Maximum Protection (single phase models)</li>
\n 	<li>Upper and Lower Single Row Ball-Bearing Construction</li>
\n 	<li>Submersible, Two-Vane, Semi-Open Cast Iron Impeller</li>
\n 	<li>Piggyback Plug Available for Easy Maintenance and Switch Replacement</li>
\n</ul>","<strong>BODY CONSTRUCTION:</strong>  Class 30 Cast Iron
\n<strong>HORSEPOWER:</strong>  available in 1/2 thru 2 HP
\n<strong>MAXIMUM HEAD:</strong>  to 45' (13.7m)
\n<strong>MAXIMUM CAPACITY:</strong>  SKHS200: 175 GPM (11.0 LPS)
\n<strong>FLOW at 10' LIFT:</strong>  n/a -- 10' Head is Below Recommended Performance Range for These Pumps
\n<strong>SWITCH TYPE:</strong>  Wide-angle Tethered style; Manual Available
\n<strong>MINIMUM SUMP DIAMETER:</strong>  Simplex: 24"" / Duplex: 30""
\n<strong>DISCHARGE PIPE SIZE:</strong>  2"" NPT (3"" NPT optional)
\n<strong>MAXIMUM SOLIDS HANDLING SIZE:</strong>  2""
\n<strong>AMP DRAW (full load):</strong>  Varies by HP &amp; Voltage. See Model Spec Sheet
\n<strong>CORD LENGTH:</strong>  20', 14/3, STMA, on 1-phase; 20', 18/4, STWA on 3-phase
\n<strong>VOLTAGE:</strong>  available in 115v, 208v, 230v, 460v, and 575v
\n<strong>MAXIMUM LIQUID TEMPERATURE:</strong>  140 F (60 C)
\n<strong>IMPELLER CONSTRUCTION:</strong>  Class 30 Cast Iron, Semi-Open",,,taxable,,1,5,,0,0,,,,,0,,,,"Sump\, Effluent & Sewage Pumps > Sewage Pumps, Sump\, Effluent & Sewage Pumps",,,https://www.movewater.ca/wp-content/uploads/2019/04/skhs50_200.jpg.webp,,,,,,,,,0,Brands,Hydromatic,1,1,Hydromatic Pump SKHS Series,"SKHS100A2 Hydromatic High Head Sewage, SKHS100M6 Hydromatic High Head Sewage Pump, SKHS150A2 Hydromatic High Head Sewage, SKHS150M5 - 575V Hydromatic Sewage Pump, SKHS200M2 Hydromatic Sewage Pump - no switch, SKHS50A1 Hydromatic High Head Sewage",1,1,

1345,simple,LIB 03000,331 Liberty Transfer Pump,1,0,visible,"<strong>331 Liberty Transfer Pump</strong>
\n
\nThe Model 331 by Liberty is a convenient, easy to-use portable transfer pump for moving water from one location to another. Typical applications include general water transfer, pool cover drainage, filling livestock tanks and draining water heaters. The 331 delivers up to 40 lbs. of pressure and has a maximum head of 105'. Maximum vertical suction lift is 15'","One-piece cast aluminum pump and motor housing with integral carry handle
\n
\nDurable epoxy powder coat finish
\n
\n20' power cord
\n
\nConvenient On/Off switch
\n
\n3/4"" brass garden hose connectors
\n
\nGlass reinforced thermoplastic impeller
\n
\nPermanently lubricated ball bearings
\n
\nLarge prime plug with internal funnel design for easy priming
\n
\nEasily replaced motor brushes
\n
\nMaximum discharge head of 105'
\n
\nMaximum suction lift of 15'
\n
\n½ HP
\n
\n115 Volt
\n
\n8 Amps
\n
\n60 Hz
\n
\n7500 RPM",,,taxable,,1,9,,0,0,,,,,0,,,1,Utility,,,https://www.movewater.ca/wp-content/uploads/2019/04/331.jpg.webp,,,,,,,,,0,Brands,Liberty,1,1,,,,,

1347,simple,LIB 06000,404 Liberty Drain Pump,1,0,visible,"<strong>404 Liberty Drain Pump</strong>
\n
\nThe short profile of Liberty's 404 is specially designed for compact areas and gives you the freedom to install fixtures where gravity drain lines are not available.  Our QuickTree<sup>®</sup> Technology provides a separate access cover for easy switch inspection. For gray wastewater applications, the 404 is perfect for laundry tray sinks, bar sinks, washing machines and other basement remodeling projects.  The system arrives fully assembled and ready to install.","Compact design for tight areas.
\n
\nFactory pre-assembled.
\n
\nFully automatic operation.
\n
\nQuick Tree® technology allows quick inspection and removal of float switch without disconnecting the plumbing
\n
\nIntegrally molded rubber gaskets for a superior gas-tight seal.
\n
\nOil-filled, hermetically sealed motor with thermal-overload protection; 10 ft., 3 wire power cord with grounded plug.
\n
\nCorrosion-resistant polyolefin basin with molded-in connections.
\n
\nMaintenance-free, permanently lubricated sealed bearings.
\n
\n3/8"" Solids-Handling
\n
\nWeight: 13 LBS.
\n
\nHeight: 11-1/8""
\n
\nMajor Width: 13-3/4""
\n
\nTotal Basin Capacity: 4.3 Gallons
\n
\n1/3 HP
\n
\n60 Hz
\n
\n115 V
\n
\n3450 RPM",,,taxable,,1,2,,0,0,,,,,0,,,1,Utility,,,https://www.movewater.ca/wp-content/uploads/2019/04/404-Liberty-Drain-Pump.jpg.webp,,,,,,,,,0,Brands,Liberty,0,0,,,,,

1350,simple,LIB 06100,405 Liberty Commercial Drain Pump,1,0,visible,"<strong>405 Liberty Commercial Drain Pump</strong>
\n
\nLiberty's 405 is a specially designed commercial drain pump built to perform in high-head, high temperature situations. Our QuickTree<sup>®</sup> Technology provides a separate access cover for easy switch inspection. For gray wastewater applications, the 405 is perfect for laundry trays, multi-compartment sinks, bar sinks, utility sinks, dishwashers and allows you the freedom to install fixtures where gravity drain lines are not available. The system arrives fully assembled and ready to install.","<ul>
\n 	<li>Factory pre-assembled.</li>
\n 	<li>Fully automatic operation.</li>
\n 	<li>QuickTree® technology allows quick inspection and removal of float switch without disconnecting the plumbing.</li>
\n 	<li>Oil-filled motor with thermal-overload protection.</li>
\n 	<li>Corrosion-resistant polyolefin basin with integrally molded rubber gasket for a superior gas-tight seal.</li>
\n 	<li>Maintenance-free, permanently lubricated sealed bearings.</li>
\n 	<li>10' power cord with ground plug</li>
\n 	<li>3/8"" Solids-Handling</li>
\n 	<li>1/2 hp</li>
\n 	<li>Weight: 16 LBS</li>
\n 	<li>Major Height: 14-1/8""</li>
\n 	<li>Major Width: 13-3/4""</li>
\n 	<li>Inlet Height (from bottom of basin): 12-5/8""</li>
\n 	<li>Total Capacity: 5.5</li>
\n 	<li>Gallons Inlet Size: 2""</li>
\n 	<li>Discharge Size: 2""</li>
\n 	<li>Vent Size: 2""</li>
\n</ul>",,,taxable,,0,0,,0,0,,,,,0,,,1,Utility,,,https://www.movewater.ca/wp-content/uploads/2019/04/405-Liberty-Commercial-Drain-Pump.jpg.webp,,,,,,,,,0,Brands,Liberty,1,1,,,,,

1353,simple,LIB 08100,PC257-441 Liberty Sump Pump Combo Pkg,1,0,visible,"<strong>PC257-441 Liberty Sump Pump Combo pkg</strong>
\n
\nFully assembled and automatic operation. Primary pumps available in 1/3 or 1/2 hp. Ready to connect to 1-1/2"" discharge. Provides uninterrupted pumping in the event of power outage or main pump failure. Compact profile will fit minimum 15"" diameter sump pits. Back-up Pump (Model 441) offers advanced energy efficient 1000mA switch mode charger. Meets California CEC standards. Self-resetting 24-hour silence. Audible and visual alarm warns of backup pump operation.  System includes primary pump check valve and back-up pump check valve","Primary Pump, 115 V
\n
\n441 Back-up Pump, 12 VDC
\n
\n1-1/2” PVC piping with rubber coupler between primary pump and back-up pump (rubber coupler provides easy removal and serviceability of back-up pump)
\n
\nCheck valve included on primary pump and back-up pump
\n
\nCompletely assembled
\n
\nMaximum fluid temperature 140˚ F
\n
\nBattery not included. 12-volt marine-type deep cycle battery recommended. (Group 27 or 31 AGM or Wet Cell compatible)",,,taxable,,0,0,,0,0,,,,,0,,,1,"Sump\, Effluent & Sewage Pumps > Sump Pumps, Sump\, Effluent & Sewage Pumps",,,https://www.movewater.ca/wp-content/uploads/2019/04/PC257-441-Liberty-Sump-Pump-Combo-pkg.jpg.webp,,,,,,,,,0,Brands,Liberty,1,1,,,,,

1356,simple,LIB 09100,HT41A Liberty Hi-Temp Sump Pump,1,0,visible,"Vortex impeller, made of high temperature engineered thermoplastic, permits passage of solids without clogging. Cast iron construction with all stainless and brass fasteners. 416 stainless steel rotor shafts. Oil-filled, thermally protected motor. Permanently lubricated bearings. Unitized shaft seal. 10' U.L. approved power cord with quick disconnect design (25' optional). 1-1/2"" FNPT discharge.","HP: 4/10
\n
\nVolts: 115
\n
\nPhase: 1
\n
\nAmps: 12
\n
\nDischarge: 1-1/2” FNPT
\n
\nAutomatic: No
\n
\nImpeller: Vortex",,,taxable,,1,6,,0,0,,,,,0,,,1,"Sump\, Effluent & Sewage Pumps > Sump Pumps, Sump\, Effluent & Sewage Pumps",,,https://www.movewater.ca/wp-content/uploads/2019/04/HT41A-Liberty-Hi-Temp-Sump-Pump.jpg.webp,,,,,,,,,0,Brands,Liberty,1,1,,,,,

1359,simple,LIB 09150,HT453-2 Liberty Hi-Temp Sump Pump,1,0,visible,"&nbsp;
\n
\nVortex style impeller permits passage of solids without clogging. Fiberglass reinforced nylon and powder coated aluminum construction. Stainless steel rotor shaft. All fasteners – non-corrosive stainless steel. Oil-filled, hermetically sealed motors with thermal overload protection. Permanently lubricated upper and lower bearings. Quick-disconnect 10' standard power cord allows replacement of cord in seconds without breaking seals to motor.","Vortex style impeller permits passage of solids without clogging. Made of high temp engineered thermoplastic.
\n
\nFiberglass reinforced nylon and powder coated aluminum construction.
\n
\nStainless steel rotor shaft.
\n
\nAll fasteners – non-corrosive stainless steel.
\n
\nOil-filled, hermetically sealed motors with thermal overload protection.
\n
\nPermanently lubricated upper and lower bearings.
\n
\nQuick-disconnect 10’ standard power cord allows replacement of cord in seconds without breaking seals to motor.
\n
\nRemovable base allows suction down to 1/8""
\n
\nWeight: 12.5 LBS.
\n
\nHeight: 12.5""
\n
\nMajor Width: 9.6""
\n
\nMinimum Sump Diameter: 14""",,,taxable,,1,2,,0,0,,,,,0,,,1,"Sump\, Effluent & Sewage Pumps > Sump Pumps, Sump\, Effluent & Sewage Pumps",,,https://www.movewater.ca/wp-content/uploads/2019/04/HT453-2-Liberty-Hi-Temp-Sump-Pump.jpg.webp,,,,,,,,,0,Brands,Liberty,1,1,,,,,

1362,simple,LIB 09500,283-2 Liberty Sump-Effluent Pump,1,0,visible,"Liberty’s unique, one-piece “Uni-Body” casting. Quick-disconnect 10' standard power cord allows replacement of cord in seconds without breaking seals to motor (other lengths available). Permanently lubricated upper and lower bearings. Oil-filled, hermetically sealed motors with thermal overload protection. Stainless steel, removable bottom screen. Stainless steel rotor shaft. Stainless steel fasteners.","Vortex style impeller permitting passage of solids up to 3 ⁄4""
\n
\n416 stainless steel rotor shafts
\n
\nPermanently lubricated upper and lower ball bearing
\n
\nEpoxy powder coat finish
\n
\nAll fasteners – corrosion-resistant stainless steel
\n
\n11 ⁄2"" Discharge
\n
\nStainless steel bottom screen – easily removable
\n
\nMaximum fluid temperature: 140˚ F.
\n
\n1 ⁄2 hp
\n
\n60 Hz 3450 RPM Oil filled, thermally protected (PSC)
\n
\nPermanent Split Capacitor
\n
\n0 amps (115V)
\n
\n0 amps (208/230V)",,,taxable,,1,20,,0,0,,,,,0,,,1,"Sump\, Effluent & Sewage Pumps > Effluent Pumps, Sump\, Effluent & Sewage Pumps > Sump Pumps, Sump\, Effluent & Sewage Pumps",,,https://www.movewater.ca/wp-content/uploads/2019/04/280-2-Liberty-Sump-Effluent-Pump.jpg.webp,,,,,,,,,0,Brands,Liberty,1,1,,,,,

1365,simple,LIB 09800,293-2 Liberty Effluent Pump - .75 hp,1,0,visible,"Liberty’s unique, one-piece “Uni-Body” casting. Quick-disconnect 10' standard power cord allows replacement of cord in seconds without breaking seals to motor (other lengths available). Permanently lubricated upper and lower bearings. Oil-filled, hermetically sealed motors with thermal overload protection. Stainless steel, removable bottom screen. Stainless steel rotor shaft. Stainless steel fasteners.","Semi-Open impeller permitting passage of solids up to 3 ⁄4""
\n
\n416 stainless steel rotor shafts
\n
\nPermanently lubricated upper and lower ball bearing
\n
\nEpoxy powder coat finish
\n
\nAll fasteners – corrosion-resistant stainless steel
\n
\n11 ⁄2"" Discharge
\n
\nStainless steel bottom screen – easily removable • Maximum fluid temperature: 140˚ F.
\n
\n3 ⁄4 hp
\n
\n60 Hz
\n
\n3450 RPM
\n
\nOil filled, thermally protected
\n
\n115 V. Models 10.4 amps
\n
\n208/230 V. Models 5.3 amps",,,taxable,,1,13,,0,0,,,,,0,,,1,"Sump\, Effluent & Sewage Pumps > Effluent Pumps, Sump\, Effluent & Sewage Pumps",,,https://www.movewater.ca/wp-content/uploads/2019/04/293-2-Liberty-Effluent-Pump-.png.webp,,,,,,,,,0,Brands,Liberty,1,1,,,,,

3726,variable,"ARM 00920, ARM 00970, ARM 00980, ARM 00985",Astro 2 Circulators,1,0,visible,"The Armstrong Astro 2 circulators are designed for quiet operation and zero maintenance. In combination with cast iron volutes the Astro 2 line is intended to circulate water or ethylene-glycol solutions in closed hydronic or solar heating systems. The Astro 2 line is available in three volute materials for residential, small industrial, and commercial applications.","<strong>Technical data</strong>
